iteration,requests_count,nodes_count,time_limit,dfs_backtrack,dfs_normal,ratio
4599,8,10,22,8,8,1.0
4600,22,12,15,15,14,1.0714285714285714
4601,21,5,13,12,10,1.2
4602,26,12,16,16,15,1.0666666666666667
4603,1,11,21,1,1,1.0
4604,9,6,17,9,9,1.0
4605,15,3,16,10,9,1.1111111111111112
4606,5,14,13,5,5,1.0
4607,11,8,13,8,7,1.1428571428571428
4608,3,8,24,3,3,1.0
4609,13,8,18,13,12,1.0833333333333333
4610,3,7,15,3,3,1.0
4611,16,12,22,15,14,1.0714285714285714
4612,3,15,20,3,3,1.0
4613,7,7,24,7,7,1.0
4614,9,5,13,9,9,1.0
4615,2,11,18,2,2,1.0
4616,15,15,16,12,10,1.2
4617,5,10,13,5,5,1.0
4618,14,4,20,14,14,1.0
4619,15,13,11,10,8,1.25
4620,8,13,21,8,8,1.0
4621,26,15,17,17,16,1.0625
4622,8,14,18,8,8,1.0
4623,20,14,24,16,15,1.0666666666666667
4624,24,6,24,20,18,1.1111111111111112
4625,3,13,14,3,3,1.0
4626,2,14,18,2,2,1.0
4627,11,3,24,11,11,1.0
4628,4,7,22,4,4,1.0
4629,2,2,19,2,2,1.0
4630,26,3,15,13,12,1.0833333333333333
4631,6,12,17,6,6,1.0
4632,1,10,17,1,1,1.0
4633,21,8,22,19,19,1.0
4634,6,3,13,6,6,1.0
4635,25,4,20,18,14,1.2857142857142858
4636,9,5,25,9,9,1.0
4637,5,9,20,5,5,1.0
4638,14,5,18,14,13,1.0769230769230769
4639,17,6,26,17,16,1.0625
4640,11,4,14,11,10,1.1
4641,22,4,15,13,10,1.3
4642,16,10,20,14,13,1.0769230769230769
4643,3,5,20,3,3,1.0
4644,3,7,10,3,3,1.0
4645,18,4,19,16,14,1.1428571428571428
4646,5,6,15,5,5,1.0
4647,17,3,22,17,16,1.0625
4648,15,5,18,15,15,1.0
4649,17,13,21,15,14,1.0714285714285714
4650,14,15,24,14,14,1.0
4651,12,9,11,10,8,1.25
4652,5,7,14,5,5,1.0
4653,16,6,20,16,15,1.0666666666666667
4654,7,7,24,7,7,1.0
4655,26,9,18,18,16,1.125
4656,20,11,22,17,14,1.2142857142857142
4657,6,6,12,6,6,1.0
4658,14,14,20,13,12,1.0833333333333333
4659,17,14,13,11,9,1.2222222222222223
4660,16,11,10,10,8,1.25
4661,18,2,16,15,15,1.0
4662,5,6,12,5,5,1.0
4663,14,5,13,11,10,1.1
4664,20,15,24,16,15,1.0666666666666667
4665,6,12,12,6,6,1.0
4666,9,6,12,8,7,1.1428571428571428
4667,16,2,22,16,15,1.0666666666666667
4668,17,10,10,9,8,1.125
4669,22,5,24,18,17,1.0588235294117647
4670,18,6,24,18,18,1.0
4671,17,4,23,17,16,1.0625
4672,2,4,19,2,2,1.0
4673,8,11,19,8,8,1.0
4674,15,7,21,15,15,1.0
4675,14,4,23,14,14,1.0
4676,8,3,25,8,8,1.0
4677,8,10,22,8,8,1.0
4678,10,12,23,10,10,1.0
4679,6,12,10,6,6,1.0
4680,2,2,12,2,2,1.0
4681,6,2,23,6,6,1.0
4682,20,9,22,18,15,1.2
4683,21,13,20,17,16,1.0625
4684,4,2,22,4,4,1.0
4685,12,5,12,11,10,1.1
4686,14,12,16,12,11,1.0909090909090908
4687,5,12,16,5,5,1.0
4688,7,2,24,7,7,1.0
4689,1,2,17,1,1,1.0
4690,18,3,12,11,10,1.1
4691,12,5,15,12,12,1.0
4692,22,15,17,13,11,1.1818181818181819
4693,14,2,14,14,13,1.0769230769230769
4694,20,3,10,10,10,1.0
4695,23,15,11,11,10,1.1
4696,14,7,18,11,11,1.0
4697,7,13,23,7,7,1.0
4698,1,14,16,1,1,1.0
4699,20,13,21,17,16,1.0625
4700,23,2,17,17,17,1.0
4701,13,5,19,13,13,1.0
4702,8,12,18,8,8,1.0
4703,2,8,19,2,2,1.0
4704,11,12,18,11,11,1.0
4705,8,9,15,8,8,1.0
4706,10,9,22,10,10,1.0
4707,15,5,25,15,15,1.0
4708,13,10,20,13,13,1.0
4709,16,12,14,11,10,1.1
4710,4,12,12,4,4,1.0
4711,19,9,15,15,13,1.1538461538461537
4712,19,15,18,15,13,1.1538461538461537
4713,21,4,10,10,10,1.0
4714,16,3,18,15,15,1.0
4715,8,3,12,8,8,1.0
4716,8,14,12,7,7,1.0
4717,22,14,16,16,14,1.1428571428571428
4718,23,2,16,16,15,1.0666666666666667
4719,12,14,25,12,12,1.0
4720,12,2,14,12,11,1.0909090909090908
4721,11,7,16,11,10,1.1
4722,4,13,18,4,4,1.0
4723,3,9,24,3,3,1.0
4724,12,5,21,12,12,1.0
4725,24,14,23,18,17,1.0588235294117647
4726,7,10,10,7,6,1.1666666666666667
4727,7,15,10,7,7,1.0
4728,24,3,23,20,20,1.0
4729,9,8,13,9,9,1.0
4730,10,11,16,10,9,1.1111111111111112
4731,16,9,24,16,16,1.0
4732,14,10,24,14,14,1.0
4733,7,6,25,7,7,1.0
4734,24,4,10,10,10,1.0
4735,15,13,21,13,13,1.0
4736,4,2,21,4,4,1.0
4737,20,10,22,17,17,1.0
4738,16,12,21,16,15,1.0666666666666667
4739,25,13,16,15,13,1.1538461538461537
4740,4,11,17,4,4,1.0
4741,7,15,21,7,7,1.0
4742,22,9,14,14,14,1.0
4743,11,3,24,11,11,1.0
4744,6,5,12,6,6,1.0
4745,18,3,14,13,13,1.0
4746,24,6,20,16,16,1.0
4747,24,7,12,12,12,1.0
4748,11,12,12,8,8,1.0
4749,3,13,19,3,3,1.0
4750,2,4,15,2,2,1.0
4751,25,5,25,20,19,1.0526315789473684
4752,16,7,22,16,16,1.0
4753,3,8,13,3,3,1.0
4754,26,13,24,20,18,1.1111111111111112
4755,7,11,14,7,7,1.0
4756,17,10,24,17,17,1.0
4757,11,11,10,7,6,1.1666666666666667
4758,1,6,13,1,1,1.0
4759,16,14,11,9,8,1.125
4760,17,4,26,17,17,1.0
4761,4,12,14,4,4,1.0
4762,21,10,12,12,11,1.0909090909090908
4763,12,14,17,12,12,1.0
4764,9,4,13,9,8,1.125
4765,12,12,18,12,11,1.0909090909090908
4766,12,13,17,11,11,1.0
4767,17,8,18,15,15,1.0
4768,11,2,24,11,11,1.0
4769,26,15,19,17,16,1.0625
4770,26,3,22,19,16,1.1875
4771,2,8,22,2,2,1.0
4772,19,10,17,14,13,1.0769230769230769
4773,17,12,13,11,11,1.0
4774,13,15,12,9,9,1.0
4775,16,13,12,10,10,1.0
4776,11,2,21,11,11,1.0
4777,17,8,23,16,15,1.0666666666666667
4778,18,13,25,18,17,1.0588235294117647
4779,9,10,23,9,9,1.0
4780,2,13,16,2,2,1.0
4781,2,15,23,2,2,1.0
4782,25,3,26,22,21,1.0476190476190477
4783,1,7,18,1,1,1.0
4784,12,10,13,10,8,1.25
4785,20,3,22,18,17,1.0588235294117647
4786,26,14,24,20,18,1.1111111111111112
4787,12,7,19,12,12,1.0
4788,5,14,26,5,5,1.0
4789,26,10,17,17,16,1.0625
4790,16,14,24,16,16,1.0
4791,11,8,13,9,8,1.125
4792,14,4,11,10,9,1.1111111111111112
4793,17,6,25,16,15,1.0666666666666667
4794,23,10,15,14,13,1.0769230769230769
4795,11,11,25,11,11,1.0
4796,26,3,26,24,24,1.0
4797,1,7,13,1,1,1.0
4798,2,7,14,2,2,1.0
4799,18,7,19,15,14,1.0714285714285714
4800,25,15,14,11,8,1.375
4801,26,9,19,18,17,1.0588235294117647
4802,26,13,19,18,17,1.0588235294117647
4803,22,11,17,16,15,1.0666666666666667
4804,6,9,20,6,6,1.0
4805,11,12,23,11,11,1.0
4806,19,3,11,10,10,1.0
4807,26,6,15,15,15,1.0
4808,21,9,15,14,13,1.0769230769230769
4809,18,4,10,10,10,1.0
4810,12,11,22,12,12,1.0
4811,6,14,21,6,6,1.0
4812,4,13,24,4,4,1.0
4813,24,3,24,20,19,1.0526315789473684
4814,22,8,21,18,17,1.0588235294117647
4815,1,11,26,1,1,1.0
4816,1,7,23,1,1,1.0
4817,18,6,21,18,18,1.0
4818,14,13,11,8,6,1.3333333333333333
4819,11,9,25,11,11,1.0
4820,22,7,24,19,18,1.0555555555555556
4821,22,5,26,20,20,1.0
4822,8,10,22,8,8,1.0
4823,18,7,21,17,17,1.0
4824,4,9,21,4,4,1.0
4825,4,7,23,4,4,1.0
4826,19,5,11,11,11,1.0
4827,3,13,21,3,3,1.0
4828,23,5,16,15,13,1.1538461538461537
4829,2,10,25,2,2,1.0
4830,11,5,13,9,9,1.0
4831,23,7,11,11,11,1.0
4832,23,15,14,13,11,1.1818181818181819
4833,9,11,15,9,8,1.125
4834,2,2,13,2,2,1.0
4835,15,3,17,14,14,1.0
4836,13,3,18,13,12,1.0833333333333333
4837,10,15,16,9,9,1.0
4838,19,8,20,17,15,1.1333333333333333
4839,15,3,16,13,13,1.0
4840,26,11,15,15,14,1.0714285714285714
4841,21,14,24,18,18,1.0
4842,3,12,20,3,3,1.0
4843,4,3,15,4,4,1.0
4844,1,10,24,1,1,1.0
4845,12,15,24,12,12,1.0
4846,14,2,26,14,14,1.0
4847,15,12,10,9,8,1.125
4848,14,7,16,13,12,1.0833333333333333
4849,21,14,16,14,13,1.0769230769230769
4850,26,8,21,18,17,1.0588235294117647
4851,13,4,14,13,13,1.0
4852,21,12,25,19,18,1.0555555555555556
4853,22,3,13,13,12,1.0833333333333333
4854,2,11,11,2,2,1.0
4855,6,8,11,6,6,1.0
4856,18,14,26,18,17,1.0588235294117647
4857,18,5,21,17,16,1.0625
4858,15,6,16,11,11,1.0
4859,20,2,25,20,19,1.0526315789473684
4860,19,7,14,13,13,1.0
4861,6,4,16,6,6,1.0
4862,26,14,14,14,13,1.0769230769230769
4863,22,6,26,21,19,1.105263157894737
4864,13,14,25,13,13,1.0
4865,11,5,10,9,8,1.125
4866,10,11,16,10,10,1.0
4867,10,13,13,8,8,1.0
4868,19,7,25,19,18,1.0555555555555556
4869,4,10,22,4,4,1.0
4870,23,9,26,21,20,1.05
4871,7,15,21,7,7,1.0
4872,12,14,17,11,10,1.1
4873,6,13,11,6,6,1.0
4874,4,2,12,4,4,1.0
4875,7,7,25,7,7,1.0
4876,9,10,25,9,9,1.0
4877,15,5,15,12,11,1.0909090909090908
4878,20,11,26,20,19,1.0526315789473684
4879,5,12,16,5,5,1.0
4880,23,4,12,12,12,1.0
4881,23,14,16,13,12,1.0833333333333333
4882,14,13,22,14,14,1.0
4883,18,3,17,15,14,1.0714285714285714
4884,4,11,11,4,4,1.0
4885,3,9,21,3,3,1.0
4886,4,11,10,4,4,1.0
4887,24,15,22,19,16,1.1875
4888,9,5,24,9,9,1.0
4889,11,15,17,11,10,1.1
4890,14,6,26,14,14,1.0
4891,2,10,10,2,2,1.0
4892,2,9,17,2,2,1.0
4893,17,11,15,13,11,1.1818181818181819
4894,9,7,16,9,9,1.0
4895,20,6,12,11,10,1.1
4896,19,13,25,18,17,1.0588235294117647
4897,8,10,17,8,8,1.0
4898,1,8,11,1,1,1.0
4899,21,15,16,12,12,1.0
4900,24,2,25,22,22,1.0
4901,24,3,13,13,11,1.1818181818181819
4902,23,5,25,19,17,1.1176470588235294
4903,10,15,12,9,9,1.0
4904,18,14,14,12,11,1.0909090909090908
4905,5,12,12,5,5,1.0
4906,12,6,14,10,8,1.25
4907,3,5,20,3,3,1.0
4908,11,6,23,11,11,1.0
4909,11,4,14,11,11,1.0
4910,26,4,15,15,14,1.0714285714285714
4911,3,5,20,3,3,1.0
4912,14,15,24,14,14,1.0
4913,14,11,13,11,10,1.1
4914,22,8,15,14,14,1.0
4915,3,14,21,3,3,1.0
4916,26,2,15,15,15,1.0
4917,23,9,17,16,14,1.1428571428571428
4918,9,11,16,9,9,1.0
4919,10,13,11,8,7,1.1428571428571428
4920,8,7,25,8,8,1.0
4921,13,7,15,12,11,1.0909090909090908
4922,24,7,24,21,21,1.0
4923,25,5,12,12,11,1.0909090909090908
4924,13,13,19,13,12,1.0833333333333333
4925,8,7,19,8,8,1.0
4926,9,5,15,9,9,1.0
4927,11,2,18,11,11,1.0
4928,26,12,17,16,15,1.0666666666666667
4929,15,3,25,15,15,1.0
4930,25,10,26,21,20,1.05
4931,1,6,12,1,1,1.0
4932,16,8,20,13,12,1.0833333333333333
4933,15,11,22,15,15,1.0
4934,13,9,26,13,13,1.0
4935,12,13,25,12,12,1.0
4936,26,10,17,17,16,1.0625
4937,12,15,26,12,12,1.0
4938,2,5,22,2,2,1.0
4939,25,10,26,23,22,1.0454545454545454
4940,11,4,10,9,8,1.125
4941,5,10,14,5,5,1.0
4942,24,12,16,15,13,1.1538461538461537
4943,19,8,20,16,14,1.1428571428571428
4944,7,14,26,7,7,1.0
4945,6,4,11,6,6,1.0
4946,9,2,14,9,9,1.0
4947,10,9,15,10,10,1.0
4948,16,10,21,16,16,1.0
4949,15,15,19,13,12,1.0833333333333333
4950,21,2,22,21,20,1.05
4951,26,2,14,14,14,1.0
4952,22,11,21,18,17,1.0588235294117647
4953,1,12,13,1,1,1.0
4954,21,13,15,14,12,1.1666666666666667
4955,26,10,25,22,21,1.0476190476190477
4956,19,8,16,13,13,1.0
4957,22,14,15,14,13,1.0769230769230769
4958,22,12,12,11,10,1.1
4959,3,6,18,3,3,1.0
4960,23,15,20,16,14,1.1428571428571428
4961,14,15,21,13,13,1.0
4962,21,3,17,17,16,1.0625
4963,14,2,25,14,14,1.0
4964,15,6,19,15,15,1.0
4965,19,11,12,11,10,1.1
4966,2,10,14,2,2,1.0
4967,2,2,22,2,2,1.0
4968,23,8,14,13,12,1.0833333333333333
4969,9,11,22,9,9,1.0
4970,4,10,23,4,4,1.0
4971,24,12,19,16,14,1.1428571428571428
4972,13,9,24,13,13,1.0
4973,14,8,13,11,9,1.2222222222222223
4974,7,12,21,7,7,1.0
4975,23,13,17,17,16,1.0625
4976,9,9,13,8,7,1.1428571428571428
4977,15,10,19,14,13,1.0769230769230769
4978,7,7,10,6,6,1.0
4979,14,3,15,12,11,1.0909090909090908
4980,3,15,15,3,3,1.0
4981,23,15,22,18,17,1.0588235294117647
4982,24,12,13,12,11,1.0909090909090908
4983,4,7,13,4,4,1.0
4984,12,7,13,11,9,1.2222222222222223
4985,13,13,21,13,13,1.0
4986,3,6,14,3,3,1.0
4987,4,13,25,4,4,1.0
4988,14,10,19,14,13,1.0769230769230769
4989,19,2,17,16,15,1.0666666666666667
4990,6,3,14,6,6,1.0
4991,5,4,13,5,5,1.0
4992,14,7,10,8,7,1.1428571428571428
4993,20,4,13,13,12,1.0833333333333333
4994,8,14,23,8,8,1.0
4995,11,6,17,11,11,1.0
4996,12,2,19,12,12,1.0
4997,15,8,12,9,9,1.0
4998,20,12,10,9,8,1.125
4999,8,11,17,8,8,1.0
5000,2,8,21,2,2,1.0
5001,16,15,24,16,16,1.0
5002,5,9,26,5,5,1.0
5003,18,4,25,18,18,1.0
5004,1,2,16,1,1,1.0
5005,22,4,20,19,18,1.0555555555555556
5006,19,15,14,14,12,1.1666666666666667
5007,26,6,24,21,20,1.05
5008,20,5,20,15,15,1.0
5009,20,3,26,20,19,1.0526315789473684
5010,6,13,23,6,6,1.0
5011,11,9,22,11,11,1.0
5012,26,8,11,11,11,1.0
5013,23,4,13,13,13,1.0
5014,18,14,15,12,12,1.0
5015,13,9,10,9,9,1.0
5016,3,9,20,3,3,1.0
5017,7,3,13,7,7,1.0
5018,14,15,16,12,12,1.0
5019,9,7,21,9,9,1.0
5020,11,12,16,11,11,1.0
5021,10,9,15,10,10,1.0
5022,10,9,17,10,10,1.0
5023,14,11,18,12,12,1.0
5024,16,4,26,16,16,1.0
5025,12,4,11,9,8,1.125
5026,2,12,15,2,2,1.0
5027,26,7,26,22,21,1.0476190476190477
5028,18,4,22,18,17,1.0588235294117647
5029,22,14,25,19,17,1.1176470588235294
5030,2,8,12,2,2,1.0
5031,18,7,26,18,18,1.0
5032,16,11,12,11,10,1.1
5033,17,6,15,13,12,1.0833333333333333
5034,11,13,10,7,6,1.1666666666666667
5035,1,7,10,1,1,1.0
5036,26,14,20,15,14,1.0714285714285714
5037,10,13,17,10,10,1.0
5038,23,12,21,18,17,1.0588235294117647
5039,24,11,15,14,13,1.0769230769230769
5040,10,11,18,10,10,1.0
5041,9,9,17,9,9,1.0
5042,8,2,22,8,8,1.0
5043,10,11,23,10,10,1.0
5044,10,5,24,10,10,1.0
5045,18,9,13,12,12,1.0
5046,8,15,22,8,8,1.0
5047,21,15,25,18,16,1.125
5048,19,4,23,18,17,1.0588235294117647
5049,8,14,22,8,8,1.0
5050,3,10,10,3,3,1.0
5051,9,14,18,9,9,1.0
5052,21,13,16,13,12,1.0833333333333333
5053,3,3,19,3,3,1.0
5054,23,3,12,12,12,1.0
5055,2,13,11,2,2,1.0
5056,14,15,17,11,10,1.1
5057,23,6,11,11,11,1.0
5058,20,11,14,13,12,1.0833333333333333
5059,6,15,17,6,6,1.0
5060,14,7,18,13,13,1.0
5061,18,6,17,16,16,1.0
5062,14,2,16,14,14,1.0
5063,7,8,24,7,7,1.0
5064,12,3,14,10,9,1.1111111111111112
5065,16,10,11,10,9,1.1111111111111112
5066,21,8,13,13,13,1.0
5067,20,12,21,15,14,1.0714285714285714
5068,18,9,10,10,9,1.1111111111111112
5069,19,9,16,14,14,1.0
5070,16,10,10,10,9,1.1111111111111112
5071,25,13,14,13,13,1.0
5072,18,2,26,18,18,1.0
5073,4,11,14,4,4,1.0
5074,24,6,21,19,17,1.1176470588235294
5075,24,10,18,16,14,1.1428571428571428
5076,5,2,13,5,5,1.0
5077,25,3,24,20,19,1.0526315789473684
5078,3,6,24,3,3,1.0
5079,23,4,17,17,16,1.0625
5080,26,11,21,21,19,1.105263157894737
5081,6,6,22,6,6,1.0
5082,16,5,12,12,11,1.0909090909090908
5083,15,7,12,11,9,1.2222222222222223
5084,11,6,14,11,11,1.0
5085,5,14,21,5,5,1.0
5086,10,14,20,10,10,1.0
5087,6,8,23,6,6,1.0
5088,13,8,14,12,12,1.0
5089,6,8,19,6,6,1.0
5090,12,14,15,10,10,1.0
5091,19,6,18,17,17,1.0
5092,20,9,10,10,10,1.0
5093,6,2,23,6,6,1.0
5094,7,9,25,7,7,1.0
5095,16,4,23,16,16,1.0
5096,8,12,23,8,8,1.0
5097,10,9,10,7,7,1.0
5098,22,10,20,18,17,1.0588235294117647
5099,21,5,19,15,15,1.0
5100,13,6,24,13,13,1.0
5101,13,6,23,13,13,1.0
5102,9,4,12,9,9,1.0
5103,26,12,26,22,21,1.0476190476190477
5104,5,3,12,5,5,1.0
5105,10,15,16,10,10,1.0
5106,22,13,25,19,19,1.0
5107,10,15,25,10,10,1.0
5108,25,8,25,23,22,1.0454545454545454
5109,11,11,17,11,11,1.0
5110,11,9,14,10,9,1.1111111111111112
5111,25,9,11,11,10,1.1
5112,12,3,19,12,12,1.0
5113,2,10,22,2,2,1.0
5114,16,11,17,14,13,1.0769230769230769
5115,11,2,20,11,11,1.0
5116,20,8,15,14,13,1.0769230769230769
5117,5,8,14,5,5,1.0
5118,2,11,16,2,2,1.0
5119,25,14,17,17,17,1.0
5120,23,8,12,12,12,1.0
5121,5,10,17,5,5,1.0
5122,18,12,24,18,18,1.0
5123,23,14,18,16,14,1.1428571428571428
5124,13,7,21,13,13,1.0
5125,15,9,14,12,11,1.0909090909090908
5126,13,15,24,13,13,1.0
5127,18,3,13,13,12,1.0833333333333333
5128,15,4,17,13,13,1.0
5129,2,13,25,2,2,1.0
5130,15,10,13,12,12,1.0
5131,1,4,10,1,1,1.0
5132,24,7,25,21,19,1.105263157894737
5133,26,15,16,15,14,1.0714285714285714
5134,24,12,10,10,9,1.1111111111111112
5135,21,2,14,13,12,1.0833333333333333
5136,10,7,15,10,10,1.0
5137,2,5,22,2,2,1.0
5138,3,4,13,3,3,1.0
5139,1,10,16,1,1,1.0
5140,1,11,11,1,1,1.0
5141,6,12,19,6,6,1.0
5142,22,2,18,15,14,1.0714285714285714
5143,22,8,16,16,16,1.0
5144,24,3,19,17,16,1.0625
5145,12,6,25,12,12,1.0
5146,11,13,23,11,11,1.0
5147,12,13,21,12,12,1.0
5148,1,14,10,1,1,1.0
5149,17,14,13,11,10,1.1
5150,6,7,23,6,6,1.0
5151,25,2,25,20,18,1.1111111111111112
5152,3,4,24,3,3,1.0
5153,1,11,14,1,1,1.0
5154,16,13,11,10,9,1.1111111111111112
5155,20,14,26,18,16,1.125
5156,25,14,14,13,11,1.1818181818181819
5157,21,11,15,14,12,1.1666666666666667
5158,15,13,13,11,10,1.1
5159,17,7,19,15,15,1.0
5160,5,5,17,5,5,1.0
5161,9,5,20,9,9,1.0
5162,26,7,12,12,12,1.0
5163,3,15,21,3,3,1.0
5164,10,5,20,10,10,1.0
5165,5,2,20,5,5,1.0
5166,1,2,23,1,1,1.0
5167,19,14,16,14,13,1.0769230769230769
5168,8,7,19,8,8,1.0
5169,3,8,21,3,3,1.0
5170,14,4,22,14,14,1.0
5171,20,6,10,10,10,1.0
5172,8,15,14,8,8,1.0
5173,14,4,20,14,14,1.0
5174,24,10,10,10,9,1.1111111111111112
5175,16,13,23,16,15,1.0666666666666667
5176,2,9,17,2,2,1.0
5177,22,14,26,21,20,1.05
5178,13,15,26,13,13,1.0
5179,20,8,19,17,16,1.0625
5180,13,13,16,11,10,1.1
5181,10,13,23,10,10,1.0
5182,4,10,19,4,4,1.0
5183,22,4,11,11,11,1.0
5184,26,9,24,21,21,1.0
5185,9,2,17,9,9,1.0
5186,11,4,12,11,11,1.0
5187,22,12,10,10,10,1.0
5188,19,3,24,19,18,1.0555555555555556
5189,23,5,16,14,13,1.0769230769230769
5190,18,8,17,15,13,1.1538461538461537
5191,10,9,14,10,10,1.0
5192,12,5,22,12,12,1.0
5193,26,14,13,12,11,1.0909090909090908
5194,19,14,17,14,13,1.0769230769230769
5195,6,2,20,6,6,1.0
5196,2,4,14,2,2,1.0
5197,23,13,14,14,12,1.1666666666666667
5198,7,11,25,7,7,1.0
5199,12,4,21,12,12,1.0
5200,17,15,15,12,10,1.2
5201,8,7,13,8,7,1.1428571428571428
5202,20,5,18,16,16,1.0
5203,20,13,24,19,17,1.1176470588235294
5204,15,5,22,15,15,1.0
5205,2,6,16,2,2,1.0
5206,6,3,18,6,6,1.0
5207,20,12,14,14,12,1.1666666666666667
5208,3,14,25,3,3,1.0
5209,21,15,10,9,8,1.125
5210,5,14,16,5,5,1.0
5211,14,7,10,9,8,1.125
5212,2,11,21,2,2,1.0
5213,3,12,19,3,3,1.0
5214,12,11,16,11,10,1.1
5215,2,8,23,2,2,1.0
5216,22,3,21,19,19,1.0
5217,21,5,18,16,16,1.0
5218,25,12,25,21,20,1.05
5219,25,5,23,22,21,1.0476190476190477
5220,20,12,24,19,18,1.0555555555555556
5221,1,7,24,1,1,1.0
5222,23,12,23,19,18,1.0555555555555556
5223,2,13,12,2,2,1.0
5224,5,4,21,5,5,1.0
5225,8,11,26,8,8,1.0
5226,5,7,26,5,5,1.0
5227,7,10,20,7,7,1.0
5228,1,6,20,1,1,1.0
5229,14,10,13,11,10,1.1
5230,2,15,10,2,2,1.0
5231,7,3,25,7,7,1.0
5232,22,7,14,14,12,1.1666666666666667
5233,12,3,23,12,12,1.0
5234,22,7,12,12,12,1.0
5235,14,15,25,14,14,1.0
5236,26,11,26,22,20,1.1
5237,6,6,15,6,6,1.0
5238,25,15,26,21,19,1.105263157894737
5239,15,8,23,15,14,1.0714285714285714
5240,14,7,15,12,11,1.0909090909090908
5241,17,5,14,11,10,1.1
5242,7,15,22,7,7,1.0
5243,18,14,24,16,15,1.0666666666666667
5244,26,4,15,15,14,1.0714285714285714
5245,14,11,17,13,10,1.3
5246,15,3,13,11,11,1.0
5247,9,8,19,9,9,1.0
5248,5,4,13,5,5,1.0
5249,10,13,26,10,10,1.0
5250,14,10,11,10,9,1.1111111111111112
5251,16,5,21,16,16,1.0
5252,3,3,14,3,3,1.0
5253,4,6,10,4,4,1.0
5254,23,3,20,17,15,1.1333333333333333
5255,3,12,19,3,3,1.0
5256,22,12,14,13,12,1.0833333333333333
5257,14,6,18,14,14,1.0
5258,18,15,25,18,17,1.0588235294117647
5259,25,5,18,16,14,1.1428571428571428
5260,20,10,18,17,16,1.0625
5261,13,2,11,9,8,1.125
5262,19,3,13,13,12,1.0833333333333333
5263,21,10,18,15,13,1.1538461538461537
5264,22,10,26,18,18,1.0
5265,26,15,13,13,12,1.0833333333333333
5266,18,12,24,18,16,1.125
5267,4,5,20,4,4,1.0
5268,26,9,20,18,17,1.0588235294117647
5269,7,15,18,7,7,1.0
5270,21,11,26,18,17,1.0588235294117647
5271,16,9,14,12,11,1.0909090909090908
5272,9,11,15,9,9,1.0
5273,26,12,24,21,19,1.105263157894737
5274,11,8,14,10,10,1.0
5275,24,7,17,17,17,1.0
5276,12,15,26,12,12,1.0
5277,11,12,13,9,9,1.0
5278,6,15,23,6,6,1.0
5279,11,11,16,11,10,1.1
5280,25,7,22,18,18,1.0
5281,13,14,15,11,10,1.1
5282,25,12,17,17,16,1.0625
5283,10,12,24,10,10,1.0
5284,25,4,14,14,14,1.0
5285,10,4,19,10,10,1.0
5286,23,10,11,11,9,1.2222222222222223
5287,18,9,17,14,13,1.0769230769230769
5288,15,10,15,12,11,1.0909090909090908
5289,1,8,16,1,1,1.0
5290,14,14,20,14,13,1.0769230769230769
5291,6,10,26,6,6,1.0
5292,8,14,21,8,8,1.0
5293,19,5,18,16,15,1.0666666666666667
5294,5,13,12,5,5,1.0
5295,14,5,24,14,14,1.0
5296,20,13,21,16,14,1.1428571428571428
5297,12,13,11,8,7,1.1428571428571428
5298,2,3,13,2,2,1.0
5299,24,15,16,13,11,1.1818181818181819
5300,17,7,12,11,10,1.1
5301,26,4,15,15,14,1.0714285714285714
5302,18,2,13,12,12,1.0
5303,17,4,24,17,17,1.0
5304,20,13,17,13,13,1.0
5305,5,2,25,5,5,1.0
5306,9,10,13,8,7,1.1428571428571428
5307,14,13,16,10,9,1.1111111111111112
5308,25,13,19,17,15,1.1333333333333333
5309,12,15,18,12,11,1.0909090909090908
5310,20,12,16,13,12,1.0833333333333333
5311,3,5,17,3,3,1.0
5312,15,3,16,12,12,1.0
5313,12,8,19,12,12,1.0
5314,17,6,18,15,14,1.0714285714285714
5315,19,6,16,16,15,1.0666666666666667
5316,3,2,11,3,3,1.0
5317,7,9,14,7,7,1.0
5318,26,8,14,14,14,1.0
5319,21,9,21,16,16,1.0
5320,25,12,24,21,20,1.05
5321,2,10,12,2,2,1.0
5322,23,10,20,18,18,1.0
5323,1,9,26,1,1,1.0
5324,12,5,19,12,12,1.0
5325,16,15,21,15,14,1.0714285714285714
5326,18,14,13,12,12,1.0
5327,11,2,26,11,11,1.0
5328,5,11,20,5,5,1.0
5329,20,8,13,12,11,1.0909090909090908
5330,26,3,23,21,20,1.05
5331,4,13,17,4,4,1.0
5332,12,11,23,12,12,1.0
5333,6,14,21,6,6,1.0
5334,17,12,21,16,15,1.0666666666666667
5335,13,9,22,13,13,1.0
5336,20,6,20,19,18,1.0555555555555556
5337,9,3,12,9,9,1.0
5338,2,4,16,2,2,1.0
5339,18,7,14,14,13,1.0769230769230769
5340,26,2,21,18,17,1.0588235294117647
5341,10,15,21,10,10,1.0
5342,24,4,19,17,16,1.0625
5343,18,3,12,12,11,1.0909090909090908
5344,21,2,18,16,15,1.0666666666666667
5345,11,15,21,11,11,1.0
5346,18,11,20,17,16,1.0625
5347,19,12,22,17,15,1.1333333333333333
5348,8,11,19,8,8,1.0
5349,18,4,18,16,15,1.0666666666666667
5350,15,10,22,15,15,1.0
5351,17,14,26,17,17,1.0
5352,10,10,10,8,7,1.1428571428571428
5353,25,3,15,15,14,1.0714285714285714
5354,21,9,16,14,13,1.0769230769230769
